[72, 79, 72, 77, 9, 50, 98, 39, 98, 98, 48, 79, 21, 72, 36, 72, 98, 98, 71, 83, 77, 27, 72, 37, 39, 71, 14, 73, 83, 72, 50, 84, 72, 77, 98, 72, 48, 72, 98, 98, 71, 21, 14, 50, 83, 98, 39, 72, 98, 84, 39, 77, 73, 98, 48, 48, 72, 79, 71, 72, 36, 72, 72, 98, 63, 84, 77, 98, 71, 21, 21, 79, 48, 83, 98, 77, 71, 27, 72, 37, 39, 21, 71, 77, 77, 73, 83, 50, 84, 71, 72, 48, 98, 63, 98, 71, 72, 50, 83, 72]
[72, 79, 77, 50, 39, 79, 98, 83, 27, 72, 37, 39, 71, 83, 72, 77, 98, 72, 72, 98, 71, 50, 83, 39, 72, 98, 39, 73, 98, 48, 72, 79, 71, 72, 36, 71, 48, 98, 27, 72, 37, 39, 77, 77, 83, 50, 71, 72, 48, 63, 98, 72, 79, 50, 98, 98, 48, 79, 72, 83, 77, 27, 37, 39, 50, 72, 72, 48, 72, 98, 50, 83, 98, 39, 84, 39, 77, 73, 79, 71, 72, 72, 98, 98, 71, 21, 83, 98, 77, 71, 37, 39, 77, 77, 83, 50, 72, 63, 71, 72]
[77, 79, 98, 37, 39, 71, 83, 72, 77, 72, 98, 71, 50, 83, 39, 72, 39, 73, 71, 72, 98, 72, 77, 83, 71, 63, 48, 72, 27, 39, 50, 72, 50, 83, 39, 77, 72, 98, 98, 71, 83, 37, 77, 77, 83, 72, 72, 79, 39, 79, 83, 27, 37, 39, 71, 98, 72, 72, 98, 50, 72, 98, 48, 72, 79, 72, 48, 27, 37, 77, 72, 48, 63, 98, 72, 50, 98, 48, 27, 37, 39, 50, 72, 48, 98, 50, 98, 84, 71, 83, 98, 77, 37, 39, 77, 50, 72, 63, 71, 72]
[37, 39, 71, 72, 77, 72, 98, 50, 83, 72, 39, 73, 98, 77, 83, 48, 72, 83, 77, 72, 72, 79, 27, 72, 98, 50, 48, 79, 72, 48, 37, 77, 72, 98, 48, 27, 37, 39, 72, 98, 50, 71, 98, 77, 50, 72, 98, 39, 71, 72, 77, 98, 71, 50, 83, 39, 72, 72, 71, 63, 48, 72, 27, 50, 83, 39, 77, 98, 71, 37, 77, 39, 79, 83, 37, 71, 72, 72, 98, 48, 72, 79, 72, 27, 37, 77, 72, 48, 98, 50, 98, 48, 39, 72, 48, 50, 83, 39, 50, 71]
[39, 71, 72, 50, 83, 73, 83, 48, 72, 83, 77, 72, 27, 72, 98, 48, 79, 37, 77, 72, 48, 72, 98, 77, 72, 98, 39, 71, 98, 71, 83, 39, 72, 71, 63, 27, 83, 39, 77, 71, 39, 37, 71, 72, 48, 72, 79, 72, 72, 48, 98, 98, 50, 83, 39, 50, 37, 77, 72, 50, 72, 39, 73, 83, 77, 72, 98, 79, 72, 37, 27, 72, 98, 50, 98, 71, 72, 77, 72, 71, 48, 83, 77, 71, 37, 77, 39, 37, 71, 98, 77, 48, 50, 98, 48, 39, 72, 48, 39, 71]
[71, 72, 73, 48, 83, 77, 72, 48, 37, 77, 72, 71, 83, 39, 37, 71, 72, 72, 48, 98, 50, 50, 37, 77, 50, 72, 73, 72, 98, 79, 37, 27, 50, 98, 71, 72, 77, 48, 83, 77, 77, 37, 71, 98, 77, 50, 39, 72, 39, 50, 83, 48, 72, 77, 72, 98, 48, 79, 77, 72, 48, 72, 77, 98, 39, 98, 71, 39, 72, 63, 27, 71, 39, 37, 48, 72, 79, 72, 48, 50, 37, 72, 83, 77, 79, 37, 27, 98, 98, 71, 72, 77, 77, 37, 98, 98, 39, 72, 48, 39]
[72, 77, 72, 48, 37, 83, 39, 37, 71, 48, 50, 37, 73, 72, 98, 79, 37, 50, 98, 77, 48, 83, 77, 37, 77, 50, 39, 72, 39, 48, 72, 79, 72, 72, 77, 39, 39, 71, 39, 72, 72, 48, 50, 37, 72, 77, 37, 98, 98, 77, 37, 48, 39, 71, 83, 77, 37, 77, 71, 83, 71, 48, 50, 37, 72, 27, 50, 77, 48, 77, 77, 50, 39, 72, 50, 48, 77, 72, 98, 72, 72, 98, 71, 39, 39, 72, 79, 72, 50, 37, 83, 37, 71, 77, 77, 37, 98, 39, 72, 48]
[77, 83, 39, 50, 72, 98, 50, 77, 48, 83, 37, 39, 48, 72, 72, 72, 77, 71, 72, 48, 37, 72, 37, 98, 98, 77, 48, 71, 37, 77, 71, 83, 48, 50, 77, 77, 50, 39, 72, 50, 77, 72, 72, 98, 39, 72, 50, 83, 71, 77, 77, 39, 48, 77, 72, 83, 37, 71, 48, 37, 73, 72, 79, 37, 50, 77, 48, 77, 77, 50, 39, 72, 79, 72, 77, 39, 39, 72, 72, 77, 37, 98, 77, 37, 48, 77, 83, 50, 27, 39, 50, 77, 72, 39, 72, 79, 37, 83, 71, 37]
[83, 50, 50, 77, 83, 39, 48, 72, 72, 77, 72, 37, 72, 48, 77, 39, 77, 98, 83, 71, 39, 72, 83, 37, 71, 48, 37, 72, 37, 50, 48, 77, 77, 77, 39, 39, 72, 77, 98, 37, 77, 83, 27, 50, 77, 72, 39, 72, 37, 77, 50, 72, 98, 50, 77, 48, 83, 48, 72, 72, 37, 98, 98, 77, 37, 71, 83, 50, 77, 77, 39, 72, 50, 77, 72, 98, 72, 77, 77, 48, 37, 71, 37, 72, 79, 37, 50, 72, 72, 77, 77, 37, 77, 39, 77, 72, 39, 79, 37, 71]
[83, 50, 83, 39, 72, 72, 48, 39, 83, 71, 39, 83, 37, 71, 72, 37, 50, 48, 77, 39, 27, 77, 72, 39, 72, 77, 50, 50, 77, 48, 83, 72, 72, 37, 98, 98, 83, 77, 39, 50, 72, 37, 72, 50, 72, 77, 37, 77, 39, 72, 79, 37, 83, 77, 39, 48, 77, 72, 48, 77, 39, 77, 98, 71, 39, 72, 48, 37, 37, 48, 77, 39, 72, 98, 83, 27, 72, 39, 37, 77, 50, 48, 72, 98, 37, 71, 72, 50, 77, 98, 77, 37, 71, 37, 79, 72, 72, 77, 77, 77]
