[5, 10, 11, 16, 19, 20, 25, 29, 33, 34, 36, 38, 45, 49, 51, 52, 57, 63, 67, 68, 70, 71, 75, 77, 78, 84, 88, 96, 98, 30, 35, 24, 89, 42, 77, 10, 12, 47, 73, 66, 55, 8, 30, 70, 91, 34, 87, 23, 19, 89, 63, 75, 42, 77, 10, 16, 43, 47, 69, 10, 20, 26, 76, 18, 49, 93, 66, 33, 38, 8, 30, 38, 65, 30, 55, 8, 70, 91, 70, 91, 6, 34, 52, 35, 34, 90, 87, 24, 19, 89, 89, 42, 63, 75, 77, 42, 77, 63, 42, 77]
[5, 10, 11, 16, 19, 20, 25, 34, 36, 38, 45, 49, 51, 52, 57, 63, 68, 70, 71, 77, 78, 84, 88, 96, 98, 30, 35, 24, 89, 77, 10, 47, 73, 66, 55, 8, 30, 70, 91, 34, 87, 23, 19, 89, 63, 75, 42, 77, 43, 47, 69, 10, 20, 76, 18, 49, 93, 66, 33, 38, 30, 38, 55, 8, 70, 91, 70, 91, 6, 52, 35, 34, 90, 87, 24, 19, 89, 89, 42, 75, 77, 42, 77, 63, 10, 16, 20, 67, 10, 12, 47, 73, 10, 16, 47, 69, 10, 20, 26, 76]
[5, 10, 11, 16, 19, 20, 25, 34, 36, 38, 45, 49, 51, 52, 57, 63, 68, 70, 71, 77, 78, 84, 88, 96, 98, 35, 24, 89, 77, 10, 47, 73, 66, 55, 8, 30, 70, 91, 34, 87, 23, 19, 89, 63, 75, 42, 77, 43, 47, 69, 10, 20, 76, 18, 49, 93, 66, 33, 38, 30, 38, 55, 8, 70, 91, 70, 91, 6, 52, 35, 34, 87, 24, 19, 89, 89, 42, 75, 42, 77, 63, 10, 16, 20, 67, 10, 12, 47, 73, 10, 16, 47, 69, 10, 20, 26, 76, 49, 18, 49]
[5, 10, 16, 19, 20, 25, 34, 36, 45, 49, 51, 52, 57, 63, 68, 70, 71, 77, 78, 84, 88, 96, 98, 35, 89, 77, 10, 73, 66, 55, 8, 30, 70, 91, 34, 87, 23, 19, 89, 75, 42, 77, 47, 69, 10, 20, 76, 18, 49, 93, 66, 33, 38, 30, 38, 55, 8, 70, 91, 70, 91, 6, 52, 35, 34, 24, 19, 89, 89, 42, 75, 42, 77, 63, 10, 16, 20, 67, 10, 12, 47, 73, 10, 16, 47, 69, 10, 20, 26, 76, 49, 18, 49, 55, 8, 30, 33, 30, 55, 8]
[5, 10, 16, 19, 20, 25, 34, 36, 45, 49, 51, 52, 57, 63, 68, 70, 71, 77, 78, 84, 88, 96, 98, 35, 89, 77, 10, 73, 66, 55, 8, 30, 70, 91, 34, 87, 23, 19, 89, 75, 42, 77, 47, 69, 10, 20, 76, 18, 49, 93, 66, 33, 38, 30, 38, 55, 8, 70, 91, 70, 91, 6, 52, 35, 34, 24, 19, 89, 42, 75, 42, 77, 63, 10, 16, 20, 67, 10, 12, 47, 73, 10, 16, 47, 69, 10, 20, 26, 76, 49, 18, 49, 55, 8, 30, 33, 30, 55, 8, 93]
[5, 10, 16, 19, 20, 25, 34, 36, 49, 51, 52, 57, 68, 70, 71, 77, 78, 84, 88, 96, 98, 35, 89, 77, 10, 73, 66, 55, 30, 70, 91, 34, 87, 23, 19, 89, 75, 42, 77, 47, 69, 10, 20, 76, 18, 49, 93, 66, 33, 38, 30, 38, 55, 8, 70, 91, 70, 91, 6, 52, 35, 34, 24, 19, 89, 75, 42, 77, 63, 10, 16, 20, 67, 10, 12, 47, 73, 10, 16, 69, 20, 26, 76, 49, 18, 49, 55, 8, 30, 33, 30, 8, 93, 70, 70, 91, 70, 91, 70, 91]
[5, 10, 16, 19, 20, 25, 34, 36, 49, 51, 52, 57, 68, 70, 71, 77, 78, 84, 88, 96, 98, 35, 89, 77, 10, 73, 55, 70, 91, 34, 87, 23, 19, 89, 75, 42, 77, 47, 69, 10, 76, 49, 93, 66, 33, 38, 30, 55, 8, 70, 91, 70, 91, 6, 34, 24, 19, 89, 75, 42, 77, 63, 10, 16, 67, 10, 12, 47, 73, 10, 16, 69, 20, 26, 76, 49, 18, 49, 55, 8, 30, 30, 8, 93, 70, 70, 91, 70, 91, 91, 34, 52, 35, 66, 34, 87, 66, 52, 35, 34]
[5, 16, 19, 20, 25, 34, 36, 49, 51, 52, 68, 70, 71, 78, 84, 88, 96, 98, 35, 77, 10, 73, 55, 70, 91, 34, 87, 23, 19, 89, 75, 42, 47, 69, 10, 76, 49, 93, 66, 33, 38, 30, 55, 8, 70, 91, 70, 91, 6, 34, 24, 19, 89, 75, 42, 77, 63, 10, 16, 67, 10, 12, 47, 73, 10, 16, 69, 20, 26, 76, 49, 18, 49, 55, 8, 30, 30, 8, 93, 70, 70, 91, 70, 91, 91, 34, 52, 35, 66, 34, 87, 66, 52, 35, 34, 19, 23, 19, 24, 19]
[5, 16, 19, 20, 25, 34, 36, 49, 51, 52, 68, 70, 71, 78, 84, 88, 96, 98, 35, 77, 10, 73, 55, 70, 91, 34, 87, 23, 19, 89, 75, 42, 47, 69, 10, 76, 49, 93, 66, 33, 38, 30, 55, 8, 70, 91, 70, 91, 6, 34, 24, 19, 89, 75, 42, 77, 63, 10, 16, 67, 10, 12, 47, 73, 10, 16, 69, 20, 26, 76, 49, 18, 49, 55, 8, 30, 30, 8, 93, 70, 70, 91, 70, 91, 34, 52, 35, 66, 34, 87, 66, 52, 35, 34, 19, 23, 19, 24, 19, 38]
[5, 16, 19, 20, 25, 34, 36, 49, 51, 52, 68, 70, 71, 78, 84, 88, 96, 98, 35, 77, 10, 73, 55, 70, 91, 34, 87, 23, 19, 89, 75, 42, 47, 69, 10, 76, 49, 93, 66, 33, 38, 30, 55, 8, 70, 91, 70, 91, 6, 34, 24, 19, 75, 42, 77, 63, 10, 16, 67, 10, 12, 47, 73, 10, 16, 69, 20, 26, 76, 49, 18, 49, 55, 8, 30, 30, 8, 93, 70, 91, 70, 91, 34, 52, 35, 66, 34, 87, 66, 52, 35, 34, 19, 23, 19, 24, 19, 38, 89, 89]
